City,Countries,Country,Date,Observation,Opponent,Round,Stadium,Team,Time,Year,Game #,Opponent G,Team G
Munich,Germany,Germany,09-06-2006,,Germany,Group A,"FIFA World Cup Stadium, Munich",Costa Rica, 18:00,2006,645,4,2
Salvador,France,Brazil,20-06-2014,,France,Group E,Arena Fonte Nova,Switzerland, 16:00,2014,797,5,2
Suwon,Brazil,Korea/Japan,13-06-2002,,Brazil,Group C,Suwon World Cup Stadium,Costa Rica, 15:30,2002,621,5,2
Curitiba,Spain,Brazil,23-06-2014,,Australia,Group B,Arena da Baixada,Spain, 13:00,2014,805,0,3
Belo Horizonte,Colombia,Brazil,14-06-2014,,Greece,Group C,Estadio Mineirao,Colombia, 13:00,2014,777,0,3
Porto Alegre,France,Brazil,15-06-2014,,Honduras,Group E,Estadio Beira-Rio,France, 16:00,2014,782,0,3
Manaus,Switzerland,Brazil,25-06-2014,,Honduras,Group E,Arena Amazonia,Switzerland, 16:00,2014,815,0,3
Brasilia,Netherlands,Brazil,12-07-2014,,Brazil,Play-off for third place,Estadio Nacional,Netherlands, 17:00,2014,828,0,3
Brasilia,Netherlands,Brazil,12-07-2014,,Brazil,Play-off for third place,Estadio Nacional,Netherlands, 17:00,2014,851,0,3
Saint-Denis,France,France,12-07-1998,,Brazil,Final,Stade de France,France, 21:00,1998,580,0,3
Nantes,Brazil,France,16-06-1998,,Morocco,Group A,La Beaujoire,Brazil, 21:00,1998,534,0,3
Saint-Etienne,Morocco,France,23-06-1998,,Scotland,Group A,Stade Geoffroy Guichard,Morocco, 21:00,1998,551,0,3
Montpellier,Italy,France,17-06-1998,,Cameroon,Group B,La Mosson,Italy, 21:00,1998,536,0,3
Marseilles,France,France,12-06-1998,,South Africa,Group C,Stade Vï¿½lodrome,France, 21:00,1998,523,0,3
Lyon,Croatia,France,04-07-1998,,Germany,Quarter-finals,Stade de Gerland,Croatia, 21:00,1998,576,0,3
Hamburg,Ecuador,Germany,15-06-2006,,Costa Rica,Group A,"FIFA World Cup Stadium, Hamburg",Ecuador, 15:00,2006,662,0,3
Berlin,Germany,Germany,20-06-2006,,Ecuador,Group A,Olympiastadion,Germany, 16:00,2006,677,0,3
Gelsenkirchen,Czech Republic,Germany,12-06-2006,,USA,Group E,"FIFA World Cup Stadium, Gelsenkirchen",Czech Republic, 18:00,2006,654,0,3
Hamburg,Italy,Germany,30-06-2006,,Ukraine,Quarter-finals,"FIFA World Cup Stadium, Hamburg",Italy, 21:00,2006,702,0,3
Dortmund,Brazil,Germany,27-06-2006,,Ghana,Round of 16,"FIFA World Cup Stadium, Dortmund",Brazil, 17:00,2006,699,0,3
Seoul,Turkey,Korea/Japan,13-06-2002,,China PR,Group C,Seoul World Cup Stadium,Turkey, 15:30,2002,622,0,3
Yokohama,Republic of Ireland,Korea/Japan,11-06-2002,,Saudi Arabia,Group E,International Stadium Yokohama,Republic of Ireland, 20:30,2002,615,0,3
Niigata,England,Korea/Japan,15-06-2002,,Denmark,Round of 16,Niigata Stadium Big Swan,England, 20:30,2002,629,0,3
Tshwane/Pretoria,Uruguay,South Africa,16-06-2010,,South Africa,Group A,Loftus Versfeld Stadium,Uruguay, 20:30,2010,725,0,3
Nelspruit,Cï¿½te d'Ivoire,South Africa,25-06-2010,,Korea DPR,Group G,Mbombela Stadium,Cï¿½te d'Ivoire, 16:00,2010,754,0,3
Johannesburg,Brazil,South Africa,28-06-2010,,Chile,Round of 16,Ellis Park Stadium,Brazil, 20:30,2010,762,0,3
Washington Dc,Spain,USA,02-07-1994,,Switzerland,Round of 16,RFK Stadium,Spain, 16:30,1994,502,0,3
Sao Paulo,Brazil,Brazil,12-06-2014,,Croatia,Group A,Arena de Sao Paulo,Brazil, 17:00,2014,773,1,3
Recife,Mexico,Brazil,23-06-2014,,Croatia,Group A,Arena Pernambuco,Mexico, 17:00,2014,808,1,3
Cuiaba,Chile,Brazil,13-06-2014,,Australia,Group B,Arena Pantanal,Chile, 18:00,2014,776,1,3
Fortaleza,Costa Rica,Brazil,14-06-2014,,Uruguay,Group D,Estadio Castelao,Costa Rica, 16:00,2014,778,1,3
Salvador,Bosnia and Herzegovina,Brazil,25-06-2014,,IR Iran,Group F,Arena Fonte Nova,Bosnia and Herzegovina, 13:00,2014,814,1,3
Toulouse,Paraguay,France,24-06-1998,,Nigeria,Group D,Stade Municipal,Paraguay, 21:00,1998,556,1,3
Lyon,Mexico,France,13-06-1998,,Korea Republic,Group E,Stade de Gerland,Mexico, 17:30,1998,525,1,3
Lens,Croatia,France,14-06-1998,,Jamaica,Group H,Stade Felix Bollaert,Croatia, 21:00,1998,529,1,3
Nuremberg,Mexico,Germany,11-06-2006,,Iran,Group D,Franken-Stadion,Mexico, 18:00,2006,651,1,3
Kaiserslautern,Australia,Germany,12-06-2006,,Japan,Group F,Fritz-Walter-Stadion,Australia, 15:00,2006,653,1,3
Stuttgart,Spain,Germany,19-06-2006,,Tunisia,Group H,Gottlieb-Daimler-Stadion,Spain, 21:00,2006,676,1,3
Hanover,France,Germany,27-06-2006,,Spain,Round of 16,"FIFA World Cup Stadium, Hanover",France, 21:00,2006,700,1,3
Stuttgart,Germany,Germany,08-07-2006,,Portugal,Third place,Gottlieb-Daimler-Stadion,Germany, 21:00,2006,707,1,3
Jeonju,Spain,Korea/Japan,07-06-2002,,Paraguay,Group B,Jeonju World Cup Stadium,Spain, 18:00,2002,603,1,3
Jeju,Paraguay,Korea/Japan,12-06-2002,,Slovenia,Group B,Jeju World Cup Stadium,Paraguay, 20:30,2002,619,1,3
Gwangju,Spain,Korea/Japan,02-06-2002,,Slovenia,Group B,Gwangju World Cup Stadium,Spain, 20:30,2002,588,1,3
Daejeon,Poland,Korea/Japan,14-06-2002,,USA,Group D,Daejeon World Cup Stadium,Poland, 20:30,2002,627,1,3
Phokeng,Japan,South Africa,24-06-2010,,Denmark,Group E,Royal Bafokeng Sports Palace,Japan, 20:30,2010,751,1,3
Johannesburg,Brazil,South Africa,20-06-2010,,Cï¿½te d'Ivoire,Group G,Soccer City Stadium,Brazil, 20:30,2010,737,1,3
Johannesburg,Argentina,South Africa,27-06-2010,,Mexico,Round of 16,Soccer City Stadium,Argentina, 20:30,2010,760,1,3
Dallas,Sweden,USA,03-07-1994,,Saudi Arabia,Round of 16,Cotton Bowl,Sweden, 12:00,1994,503,1,3
Porto Alegre,Netherlands,Brazil,18-06-2014,,Australia,Group B,Estadio Beira-Rio,Netherlands, 13:00,2014,790,2,3
Porto Alegre,Argentina,Brazil,25-06-2014,,Nigeria,Group F,Estadio Beira-Rio,Argentina, 13:00,2014,813,2,3
Nantes,Nigeria,France,13-06-1998,,Spain,Group D,La Beaujoire,Nigeria, 14:30,1998,524,2,3
Nantes,Brazil,France,03-07-1998,,Denmark,Quarter-finals,La Beaujoire,Brazil, 21:00,1998,574,2,3
Munich,Cï¿½te d'Ivoire,Germany,21-06-2006,,Serbia and Montenegro,Group C,"FIFA World Cup Stadium, Munich",Cï¿½te d'Ivoire, 21:00,2006,684,2,3
Daejeon,Spain,Korea/Japan,12-06-2002,,South Africa,Group B,Daejeon World Cup Stadium,Spain, 20:30,2002,620,2,3
Suwon,USA,Korea/Japan,05-06-2002,,Portugal,Group D,Suwon World Cup Stadium,USA, 18:00,2002,596,2,3
Shizuoka,Belgium,Korea/Japan,14-06-2002,,Russia,Group H,Shizuoka Stadium Ecopa,Belgium, 15:30,2002,628,2,3
Daegu,Turkey,Korea/Japan,29-06-2002,,Korea Republic,Third place,Daegu World Cup Stadium,Turkey, 20:00,2002,643,2,3
Johannesburg,Slovakia,South Africa,24-06-2010,,Italy,Group F,Ellis Park Stadium,Slovakia, 16:00,2010,749,2,3
Nelson Mandela Bay/Port Elizabeth,Germany,South Africa,10-07-2010,,Uruguay,Match for third place,Port Elizabeth Stadium,Germany, 20:30,2010,771,2,3
Cape Town,Netherlands,South Africa,06-07-2010,,Uruguay,Semi-finals,Cape Town Stadium,Netherlands, 20:30,2010,769,2,3
Dallas,Brazil,USA,09-07-1994,,Netherlands,Quarter-finals,Cotton Bowl,Brazil, 14:30,1994,510,2,3
Chicago,Germany,USA,02-07-1994,,Belgium,Round of 16,Soldier Field,Germany, 12:00,1994,501,2,3
Los Angeles,Romania,USA,03-07-1994,,Argentina,Round of 16,Rose Bowl,Romania, 13:30,1994,504,2,3
Suwon,Uruguay,Korea/Japan,11-06-2002,,Uruguay,Group A,Suwon World Cup Stadium,Senegal, 15:30,2002,614,3,3
Suwon,Senegal,Korea/Japan,11-06-2002,,Senegal,Group A,Suwon World Cup Stadium,Uruguay, 15:30,2002,614,3,3
Manaus,Croatia,Brazil,18-06-2014,,Cameroon,Group A,Arena Amazonia,Croatia, 18:00,2014,792,0,4
Salvador,Germany,Brazil,16-06-2014,,Portugal,Group G,Arena Fonte Nova,Germany, 13:00,2014,784,0,4
Saint-Denis,France,France,18-06-1998,,Saudi Arabia,Group C,Stade de France,France, 21:00,1998,538,0,4
Leipzig,Spain,Germany,14-06-2006,,Ukraine,Group H,Zentralstadion,Spain, 15:00,2006,659,0,4
Hamburg,Ukraine,Germany,19-06-2006,,Saudi Arabia,Group H,"FIFA World Cup Stadium, Hamburg",Ukraine, 18:00,2006,675,0,4
Jeju,Brazil,Korea/Japan,08-06-2002,,China PR,Group C,Jeju World Cup Stadium,Brazil, 20:30,2002,605,0,4
Jeonju,Portugal,Korea/Japan,10-06-2002,,Poland,Group D,Jeonju World Cup Stadium,Portugal, 20:30,2002,611,0,4
Durban,Germany,South Africa,13-06-2010,,Australia,Group D,Durban Stadium,Germany, 20:30,2010,716,0,4
Cape Town,Germany,South Africa,03-07-2010,,Argentina,Quarter-finals,Cape Town Stadium,Germany, 16:00,2010,767,0,4
Los Angeles,Sweden,USA,16-07-1994,,Bulgaria,Match for third place,Rose Bowl,Sweden, 12:30,1994,515,0,4
Brasilia,Brazil,Brazil,23-06-2014,,Cameroon,Group A,Estadio Nacional,Brazil, 17:00,2014,807,1,4
Cuiaba,Colombia,Brazil,24-06-2014,,Japan,Group C,Arena Pantanal,Colombia, 16:00,2014,811,1,4
Paris,Brazil,France,27-06-1998,,Chile,Round of 16,Parc des Princes,Brazil, 21:00,1998,566,1,4
Saint-Denis,Denmark,France,28-06-1998,,Nigeria,Round of 16,Stade de France,Denmark, 21:00,1998,568,1,4
Dortmund,Brazil,Germany,22-06-2006,,Japan,Group F,"FIFA World Cup Stadium, Dortmund",Brazil, 21:00,2006,687,1,4
Johannesburg,Argentina,South Africa,17-06-2010,,Korea Republic,Group B,Soccer City Stadium,Argentina, 13:30,2010,726,1,4
Mangaung/Bloemfontein,Germany,South Africa,27-06-2010,,England,Round of 16,Free State Stadium,Germany, 16:00,2010,759,1,4
Porto Alegre,Algeria,Brazil,22-06-2014,,Korea Republic,Group H,Estadio Beira-Rio,Algeria, 16:00,2014,803,2,4
Munich,Germany,Germany,09-06-2006,,Costa Rica,Group A,"FIFA World Cup Stadium, Munich",Germany, 18:00,2006,645,2,4
Marseilles,Netherlands,France,20-06-1998,,Korea Republic,Group E,Stade Vï¿½lodrome,Netherlands, 21:00,1998,543,0,5
Paris,Argentina,France,21-06-1998,,Jamaica,Group H,Parc des Princes,Argentina, 17:30,1998,545,0,5
Salvador,Netherlands,Brazil,13-06-2014,,Spain,Group B,Arena Fonte Nova,Netherlands, 16:00,2014,775,1,5
Salvador,France,Brazil,20-06-2014,,Switzerland,Group E,Arena Fonte Nova,France, 16:00,2014,797,2,5
Suwon,Brazil,Korea/Japan,13-06-2002,,Costa Rica,Group C,Suwon World Cup Stadium,Brazil, 15:30,2002,621,2,5
Gelsenkirchen,Argentina,Germany,16-06-2006,,Serbia and Montenegro,Group C,"FIFA World Cup Stadium, Gelsenkirchen",Argentina, 15:00,2006,665,0,6
Lens,Spain,France,24-06-1998,,Bulgaria,Group D,Stade Felix Bollaert,Spain, 21:00,1998,555,1,6
Cape Town,Portugal,South Africa,21-06-2010,,Korea DPR,Group G,Cape Town Stadium,Portugal, 13:30,2010,738,0,7
Belo Horizonte,Germany,Brazil,08-07-2014,,Brazil,Semi-finals,Estadio Mineirao,Germany, 17:00,2014,827,1,7
Belo Horizonte,Germany,Brazil,08-07-2014,,Brazil,Semi-finals,Estadio Mineirao,Germany, 17:00,2014,849,1,7
